loss,accuracy,val_loss,val_accuracy,trial_no,A_aug1_type,A_aug1_magnitude,A_aug2_type,A_aug2_magnitude,B_aug1_type,B_aug1_magnitude,B_aug2_type,B_aug2_magnitude,C_aug1_type,C_aug1_magnitude,C_aug2_type,C_aug2_magnitude,D_aug1_type,D_aug1_magnitude,D_aug2_type,D_aug2_magnitude,E_aug1_type,E_aug1_magnitude,E_aug2_type,E_aug2_magnitude,sample_no,mean_late_val_acc,epoch
0.888,0.67,0.952,0.668,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,4
0.817,0.693,1.021,0.66,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,5
0.741,0.732,1.311,0.645,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,6
0.707,0.745,1.047,0.653,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,7
0.688,0.751,1.154,0.644,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,8
0.629,0.766,1.356,0.643,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,9
0.605,0.774,1.326,0.639,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,10
0.59,0.78,1.287,0.653,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,11
0.557,0.792,1.707,0.621,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,12
0.551,0.791,1.422,0.649,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,13
0.527,0.806,1.334,0.64,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,14
0.508,0.815,1.319,0.666,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,15
0.491,0.821,1.764,0.625,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,16
0.463,0.829,1.491,0.643,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,17
0.453,0.831,1.962,0.552,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,18
0.443,0.839,1.363,0.66,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,19
0.421,0.845,1.714,0.584,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,1,0.711,20
1.683,0.368,0.746,0.747,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,1
1.161,0.566,0.896,0.687,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,2
0.998,0.632,0.931,0.682,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,3
0.887,0.681,1.365,0.596,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,4
0.813,0.697,0.974,0.684,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,5
0.761,0.714,1.191,0.655,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,6
0.703,0.738,1.086,0.68,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,7
0.675,0.748,1.017,0.677,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,8
0.643,0.762,1.346,0.653,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,9
0.611,0.77,1.41,0.605,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,10
0.59,0.774,1.502,0.618,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,11
0.571,0.79,1.224,0.642,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,12
0.55,0.794,1.314,0.63,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,13
0.519,0.804,1.24,0.677,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,14
0.488,0.817,1.366,0.643,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,15
0.471,0.826,1.544,0.624,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,16
0.468,0.833,1.704,0.604,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,17
0.454,0.831,1.533,0.632,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,18
0.442,0.837,1.844,0.574,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,19
0.413,0.85,1.638,0.619,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,2,0.706,20
1.662,0.387,0.806,0.735,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,1
1.185,0.552,1.015,0.663,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,2
0.999,0.634,1.122,0.63,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,3
0.881,0.674,1.269,0.626,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,4
0.811,0.694,1.211,0.641,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,5
0.742,0.726,1.223,0.63,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,6
0.707,0.735,1.388,0.635,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,7
0.653,0.763,1.357,0.621,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,8
0.64,0.761,2.016,0.577,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,9
0.613,0.775,1.583,0.59,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,10
0.58,0.788,1.291,0.618,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,11
0.566,0.787,1.331,0.654,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,12
0.543,0.798,1.372,0.632,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,13
0.508,0.813,1.562,0.655,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,14
0.506,0.814,1.775,0.626,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,15
0.495,0.816,1.703,0.618,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,16
0.448,0.832,1.806,0.615,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,17
0.445,0.83,1.423,0.645,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,18
0.441,0.839,1.728,0.637,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,19
0.425,0.845,1.772,0.636,3,<Solarize>,14,<ShearX>,22,<Color>,22,<Color>,25,<ShearY>,2,<Color>,30,<identity>,18,<ShearY>,9,<Posterize>,11,<TranslateX>,24,3,0.68,20
