loss,accuracy,val_loss,val_accuracy,trial_no,A_aug1_type,A_aug1_magnitude,A_aug2_type,A_aug2_magnitude,B_aug1_type,B_aug1_magnitude,B_aug2_type,B_aug2_magnitude,C_aug1_type,C_aug1_magnitude,C_aug2_type,C_aug2_magnitude,D_aug1_type,D_aug1_magnitude,D_aug2_type,D_aug2_magnitude,E_aug1_type,E_aug1_magnitude,E_aug2_type,E_aug2_magnitude,sample_no,mean_late_val_acc,epoch
1.101,0.611,1.44,0.457,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,1,0.449,13
1.051,0.638,1.589,0.44,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,1,0.449,14
1.012,0.644,1.414,0.487,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,1,0.449,15
0.973,0.661,1.536,0.479,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,1,0.449,16
0.906,0.682,1.524,0.505,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,1,0.449,17
0.86,0.695,1.637,0.484,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,1,0.449,18
0.804,0.715,1.705,0.487,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,1,0.449,19
0.8,0.719,1.65,0.492,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,1,0.449,20
2.258,0.16,2.113,0.224,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,1
2.017,0.267,1.883,0.328,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,2
1.851,0.327,1.846,0.338,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,3
1.708,0.385,1.665,0.377,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,4
1.624,0.425,1.658,0.385,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,5
1.54,0.443,1.801,0.325,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,6
1.45,0.478,1.587,0.4,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,7
1.398,0.501,1.69,0.407,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,8
1.33,0.541,1.55,0.452,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,9
1.259,0.555,1.626,0.44,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,10
1.21,0.576,1.592,0.453,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,11
1.132,0.601,1.568,0.425,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,12
1.095,0.617,1.674,0.453,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,13
1.035,0.64,1.508,0.477,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,14
0.974,0.657,1.756,0.437,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,15
0.946,0.668,1.637,0.464,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,16
0.878,0.697,1.55,0.5,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,17
0.83,0.711,1.701,0.489,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,18
0.791,0.719,1.557,0.501,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,19
0.731,0.748,1.65,0.51,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,2,0.42,20
2.267,0.148,2.235,0.148,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,1
2.051,0.255,1.96,0.297,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,2
1.868,0.327,1.782,0.372,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,3
1.741,0.373,1.675,0.387,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,4
1.661,0.409,1.745,0.378,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,5
1.548,0.446,1.559,0.419,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,6
1.482,0.467,1.558,0.436,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,7
1.394,0.502,1.502,0.449,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,8
1.349,0.518,1.482,0.437,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,9
1.276,0.548,1.763,0.411,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,10
1.205,0.575,1.453,0.483,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,11
1.154,0.592,1.564,0.453,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,12
1.081,0.631,1.49,0.471,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,13
1.054,0.634,1.536,0.477,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,14
0.998,0.648,1.547,0.489,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,15
0.96,0.669,1.484,0.491,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,16
0.871,0.696,1.819,0.437,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,17
0.826,0.711,1.626,0.479,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,18
0.814,0.718,1.475,0.512,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,19
0.763,0.734,1.603,0.49,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,<identity>,0,3,0.456,20
2.215,0.168,2.13,0.249,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,1
1.984,0.269,1.935,0.286,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,2
1.826,0.339,1.838,0.363,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,3
1.698,0.385,1.705,0.391,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,4
1.606,0.419,1.569,0.408,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,5
1.526,0.454,1.646,0.419,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,6
1.447,0.481,1.587,0.422,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,7
1.375,0.513,1.645,0.397,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,8
1.304,0.541,1.7,0.413,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,9
1.25,0.56,1.461,0.482,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,10
1.193,0.571,1.527,0.457,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,11
1.107,0.606,1.559,0.459,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,12
1.068,0.629,1.724,0.432,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,13
1.004,0.643,1.93,0.423,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,14
0.942,0.677,1.449,0.52,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,15
0.929,0.667,1.491,0.52,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,16
0.868,0.699,1.522,0.499,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,17
0.79,0.725,1.746,0.477,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,18
0.785,0.726,1.546,0.522,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,19
0.727,0.747,1.601,0.515,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,1,0.441,20
2.219,0.174,2.086,0.211,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,1
1.984,0.27,1.925,0.321,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,2
1.818,0.349,1.764,0.364,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,3
1.715,0.386,1.689,0.402,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,4
1.618,0.417,1.674,0.392,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,5
1.544,0.443,1.712,0.399,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,6
1.471,0.476,1.637,0.408,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,7
1.406,0.502,1.504,0.461,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,8
1.309,0.535,1.598,0.424,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,9
1.268,0.543,1.496,0.475,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,10
1.217,0.565,1.554,0.461,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,11
1.155,0.583,1.616,0.451,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,12
1.087,0.614,1.47,0.453,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,13
1.05,0.627,1.518,0.451,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,14
0.979,0.655,1.488,0.484,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,15
0.928,0.673,1.494,0.48,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,16
0.903,0.688,1.49,0.511,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,17
0.856,0.711,1.766,0.462,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,18
0.803,0.718,1.569,0.488,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,19
0.768,0.728,1.821,0.463,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,2,0.448,20
2.224,0.168,2.071,0.239,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,1
1.997,0.266,1.979,0.326,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,2
1.833,0.345,1.824,0.35,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,3
1.719,0.386,1.761,0.366,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,4
1.62,0.428,1.917,0.319,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,5
1.539,0.443,1.755,0.38,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,6
1.465,0.477,1.711,0.385,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,7
1.382,0.514,1.668,0.423,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,8
1.291,0.532,1.877,0.386,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,9
1.258,0.549,1.709,0.399,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,10
1.177,0.581,1.563,0.433,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,11
1.148,0.594,1.477,0.447,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,12
1.061,0.623,1.611,0.429,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,13
1.034,0.643,1.469,0.459,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,14
0.965,0.655,1.47,0.501,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,15
0.909,0.674,1.655,0.453,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,16
0.871,0.695,1.545,0.482,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,17
0.81,0.718,1.825,0.454,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,18
0.786,0.726,1.584,0.456,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,19
0.737,0.743,1.602,0.492,1,<Brightness>,0,<Brightness>,3,<ShearY>,19,<Sharpness>,4,<Solarize>,24,<TranslateY>,26,<Posterize>,7,<Contrast>,24,<Color>,25,<identity>,9,3,0.396,20
2.239,0.157,2.205,0.175,2,<Sharpness>,16,<ShearY>,30,<AutoContrast>,0,<TranslateY>,24,<ShearY>,29,<ShearX>,14,<ShearX>,1,<Equalize>,0,<Contrast>,20,<Posterize>,30,1,0.383,1
2.102,0.218,2.114,0.238,2,<Sharpness>,16,<ShearY>,30,<AutoContrast>,0,<TranslateY>,24,<ShearY>,29,<ShearX>,14,<ShearX>,1,<Equalize>,0,<Contrast>,20,<Posterize>,30,1,0.383,2
1.986,0.265,2.044,0.267,2,<Sharpness>,16,<ShearY>,30,<AutoContrast>,0,<TranslateY>,24,<ShearY>,29,<ShearX>,14,<ShearX>,1,<Equalize>,0,<Contrast>,20,<Posterize>,30,1,0.383,3
1.899,0.31,1.867,0.327,2,<Sharpness>,16,<ShearY>,30,<AutoContrast>,0,<TranslateY>,24,<ShearY>,29,<ShearX>,14,<ShearX>,1,<Equalize>,0,<Contrast>,20,<Posterize>,30,1,0.383,4
1.835,0.337,1.926,0.305,2,<Sharpness>,16,<ShearY>,30,<AutoContrast>,0,<TranslateY>,24,<ShearY>,29,<ShearX>,14,<ShearX>,1,<Equalize>,0,<Contrast>,20,<Posterize>,30,1,0.383,5
1.75,0.367,1.847,0.299,2,<Sharpness>,16,<ShearY>,30,<AutoContrast>,0,<TranslateY>,24,<ShearY>,29,<ShearX>,14,<ShearX>,1,<Equalize>,0,<Contrast>,20,<Posterize>,30,1,0.383,6
1.676,0.395,1.92,0.316,2,<Sharpness>,16,<ShearY>,30,<AutoContrast>,0,<TranslateY>,24,<ShearY>,29,<ShearX>,14,<ShearX>,1,<Equalize>,0,<Contrast>,20,<Posterize>,30,1,0.383,7
